User,Item 1,Item 2,Item 3,Item 4,Item 5,Item 6,Item 7,Item 8,Item 9,Item 10,Item 11,Item 12,Item 13,Item 14,Item 15,Item 16,Item 17,Item 18,Item 19,Item 20,Item 21,Item 22,Item 23,Item 24,Item 25
4830,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4831,831715,6956281,5944112,3811042,4737648,511016,11150622,8696863,9532785,33449,11041854,6839434,1690388,2082415,4546014,1559655,6443289,8286890,193652,124277,3427815,12291609,8036406,11433316,4983622
4832,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4833,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4834,1559655,6443289,7669807,9135603,6324076,11781190,835683,1021297,7487418,2045991,1629582,4951277,6230399,3427815,4116862,2275891,11049346,2596677,1024587,8036406,5324390,1293971,3171362,1163153,6133638
4835,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4836,4951277,7487418,2045991,1559655,6443289,1021297,6324076,11781190,835683,7669807,6230399,9135603,13218693,2495446,9332217,6451873,2599807,9164087,4924314,1910856,8351884,13544734,884518,8403711,1615614
4837,1559655,6443289,1021297,11781190,6324076,7487418,7669807,835683,9135603,2045991,4951277,6230399,13218693,2495446,9332217,6451873,2599807,9164087,4924314,1910856,8351884,13544734,884518,8403711,1615614
4838,4305103,6956281,11150622,2082415,11433316,3811042,511016,124277,1690388,11041854,9532785,4737648,8696863,4546014,6839434,1559655,6443289,193652,8286890,12291609,3427815,33449,8036406,6133638,5944112
4839,1559655,6443289,7669807,9135603,6324076,11781190,835683,1021297,7487418,2045991,1629582,4951277,6230399,3427815,4116862,2275891,11049346,2596677,1024587,8036406,5324390,1293971,3171362,1163153,6133638
4840,1615614,1819387,270032,4766309,7240753,884518,1006796,9216587,2671651,835683,1910856,8310025,1021297,11708663,13012773,1559655,6443289,33449,11041854,10986404,13544734,5311947,10659884,6451873,5657126
4841,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4842,4766309,11708663,2271256,835683,4082771,8310025,9216587,33449,5311947,8232938,1910856,7240753,13012773,10659884,2671651,1559655,6443289,6451873,11041854,5346428,10791419,13544734,10986404,1021297,884518
4843,1559655,6443289,7669807,6324076,9135603,11781190,835683,1021297,7487418,2045991,4951277,6230399,13218693,2495446,9332217,6451873,2599807,9164087,4924314,1910856,8351884,13544734,884518,8403711,1615614
4844,4983622,6956281,831715,11150622,4737648,5944112,3811042,8696863,6839434,33449,11041854,511016,11433316,1690388,2082415,1559655,6443289,8286890,193652,124277,3427815,12291609,8036406,9532785,2518768
4845,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4846,3811042,2082415,8696863,1690388,6839434,4737648,3648305,511016,7023946,12291609,33449,4546014,11433316,9532785,10072787,1559655,6443289,193652,8286890,124277,3427815,11041854,8036406,6133638,11150622
4847,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4848,8163952,5359984,7807956,6451873,1021297,10791419,2437142,2518768,5346428,3700753,3386165,7424682,8696863,6207373,6956281,1559655,6443289,11041854,124277,33449,831715,4983622,6839434,511016,1741540
4849,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4850,2082415,1690388,8696863,511016,6839434,4737648,3648305,3918124,7023946,12291609,33449,4546014,11433316,9532785,10072787,1559655,6443289,193652,8286890,124277,3427815,11041854,8036406,6133638,3811042
4851,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4852,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4853,4737648,10065428,4546014,511016,6839434,1690388,3648305,3918124,7023946,12291609,33449,9532785,11433316,13644495,10072787,1559655,6443289,193652,8286890,124277,3427815,11041854,8036406,6133638,8696863
4854,8403711,11781190,13218693,7487418,8351884,2045991,6230399,2599807,4924314,7669807,4951277,1910856,835683,6324076,1559655,6443289,2495446,9164087,884518,13544734,9332217,1021297,6451873,9135603,1615614
4855,1559655,6443289,6324076,7669807,9135603,11781190,835683,1021297,7487418,2045991,4951277,6230399,13218693,2495446,9332217,6451873,2599807,9164087,4924314,8351884,1910856,13544734,884518,8403711,1615614
4856,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
4857,2599807,6324076,7487418,2045991,2495446,11781190,4951277,13218693,4924314,8351884,6230399,6451873,1910856,1559655,6443289,884518,7669807,13544734,835683,9332217,9164087,1021297,9135603,8403711,1615614
4858,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4859,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4860,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4861,2518768,4983622,831715,11150622,6956281,511016,5944112,2082415,9532785,33449,4737648,6839434,1690388,8696863,3811042,1559655,6443289,8286890,193652,124277,3427815,12291609,11041854,11433316,1816056
4862,6839434,4546014,10072787,3648305,11041854,9532785,13644495,3918124,8286890,12291609,124277,33449,12285424,11433316,1690388,1559655,6443289,7136371,193652,7023946,3427815,11049346,8036406,6133638,511016
4863,11150622,3386165,3700753,1816056,4983622,831715,5944112,124277,2518768,6956281,11433316,3811042,8696863,511016,6839434,1559655,6443289,193652,1690388,12291609,11041854,33449,9532785,4737648,9710358
4864,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4865,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4866,6956281,2082415,11150622,511016,11433316,8696863,3811042,124277,7023946,11041854,9532785,4737648,1690388,6839434,4546014,1559655,6443289,193652,8286890,12291609,3427815,33449,8036406,6133638,4305103
4867,4951277,2045991,7487418,13218693,11781190,1910856,2599807,4924314,9332217,8351884,884518,6230399,6324076,1559655,6443289,2495446,7669807,835683,1021297,9164087,6451873,13544734,9135603,8403711,1615614
4868,7669807,1559655,6443289,6324076,9135603,11781190,835683,1021297,7487418,2045991,4951277,6230399,13218693,2495446,9332217,6451873,2599807,9164087,4924314,1910856,8351884,884518,13544734,8403711,1615614
4869,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4870,6324076,1559655,6443289,7669807,9135603,11781190,835683,1021297,7487418,2045991,4951277,6230399,13218693,2495446,9332217,6451873,2599807,9164087,4924314,1910856,8351884,13544734,884518,8403711,1615614
4871,1615614,1819387,270032,7240753,4766309,1006796,11708663,5311947,9216587,1910856,835683,8310025,884518,10659884,6451873,1559655,6443289,33449,11041854,13544734,10986404,2671651,13012773,1021297,5657126
4872,1559655,6443289,7669807,3918124,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638
4873,2518768,4983622,831715,2082415,6956281,3811042,5944112,124277,1690388,11041854,11433316,11150622,8696863,511016,6839434,1559655,6443289,193652,8286890,12291609,3427815,33449,9532785,4737648,1816056
4874,4951277,2599807,2045991,4924314,13218693,11781190,3078963,7669807,884518,9164087,9332217,6324076,2495446,1615614,6230399,1559655,6443289,33449,11041854,13544734,835683,6451873,1910856,1021297,7834034
4875,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
4876,6956281,2082415,11150622,511016,11433316,8696863,3811042,124277,7023946,11041854,9532785,4737648,1690388,6839434,4546014,1559655,6443289,193652,8286890,12291609,3427815,33449,8036406,6133638,4305103
4877,11150622,2082415,3811042,511016,11433316,8696863,6839434,124277,7023946,11041854,9532785,4737648,1690388,10072787,4546014,1559655,6443289,193652,8286890,12291609,3427815,33449,8036406,6133638,6956281
4878,1559655,6443289,1629582,1758811,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,2475239,4116862,5324390,1293971,3171362,1163153,892315,3427815,11049346,8036406,6133638,3918124
4879,3386165,2518768,1816056,11150622,4983622,831715,5944112,9532785,3811042,6956281,4737648,8696863,1690388,6839434,511016,1559655,6443289,8286890,193652,124277,33449,12291609,11041854,11433316,3700753
4880,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
4881,3332725,13012773,7658608,6451873,5359984,1741540,10659884,8696863,5346428,1021297,3386165,10791419,2437142,4983622,831715,1559655,6443289,11041854,124277,33449,3700753,511016,6839434,6956281,4215596
4882,8403711,7487418,13218693,2045991,11781190,8351884,6324076,7669807,2599807,9164087,9332217,4951277,6451873,884518,2495446,1559655,6443289,6230399,4924314,835683,13544734,1615614,1021297,1910856,9135603
4883,4737648,10065428,4546014,511016,6839434,1690388,3648305,3918124,7023946,12291609,33449,9532785,11433316,13644495,10072787,1559655,6443289,193652,8286890,124277,3427815,11041854,8036406,6133638,8696863
4884,2082415,511016,8696863,6839434,4546014,4737648,9532785,3918124,11041854,3648305,12291609,10072787,33449,11433316,1690388,1559655,6443289,8286890,193652,7023946,3427815,124277,8036406,6133638,3811042
4885,7669807,1559655,6443289,6324076,9135603,11781190,835683,1021297,7487418,2045991,4951277,6230399,13218693,2495446,9332217,6451873,2599807,9164087,4924314,1910856,8351884,13544734,884518,8403711,1629582
4886,835683,11781190,1559655,6443289,1021297,7669807,7487418,6324076,9135603,2045991,4951277,6230399,13218693,2495446,9332217,6451873,2599807,9164087,4924314,1910856,8351884,13544734,884518,8403711,1615614
4887,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4888,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4889,9710358,3700753,3811042,3386165,4983622,1816056,5944112,193652,2518768,6956281,11433316,831715,8696863,511016,6839434,1559655,6443289,124277,11150622,12291609,9532785,11041854,33449,4737648,8015926
4890,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4891,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4892,8696863,511016,4737648,6839434,4546014,10065428,9532785,3918124,11041854,12291609,3648305,10072787,33449,11433316,1690388,1559655,6443289,8286890,193652,7023946,3427815,124277,8036406,6133638,2082415
4893,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4894,270032,1819387,1006796,884518,835683,4766309,11708663,2671651,7240753,1910856,9216587,8310025,13012773,5346428,10659884,1559655,6443289,33449,11041854,13544734,5311947,6451873,10986404,1021297,1615614
4895,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4896,1559655,6443289,7669807,11781190,6324076,9135603,835683,1021297,7487418,2045991,4951277,6230399,13218693,2495446,9332217,6451873,2599807,9164087,4924314,1910856,8351884,13544734,884518,8403711,1629582
4897,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
4898,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4899,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4900,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4901,7834034,4951277,7669807,2599807,2045991,13218693,6324076,835683,2495446,9332217,11781190,4924314,6230399,1615614,884518,1559655,6443289,11041854,33449,6451873,13544734,1021297,1910856,9164087,2891709
4902,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4903,6956281,2082415,11150622,6839434,9532785,8696863,3811042,511016,7023946,12291609,33449,4737648,1690388,11433316,4546014,1559655,6443289,8286890,193652,124277,3427815,11041854,8036406,6133638,4305103
4904,7807956,6451873,10791419,5346428,305478,7424682,2437142,2518768,831715,4983622,3700753,1021297,511016,8696863,6207373,1559655,6443289,124277,12291609,11041854,6956281,33449,3386165,6839434,5359984
4905,8403711,2045991,8351884,7487418,2599807,6324076,7669807,4951277,9164087,835683,13218693,11781190,2495446,13544734,1559655,6443289,4924314,884518,9332217,1021297,1910856,6451873,6230399,9135603,1615614
4906,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4907,1559655,6443289,7669807,9135603,6324076,6896055,11388684,2275891,4573768,6502910,2596677,1024587,1629582,1758811,4116862,5324390,1293971,3171362,1163153,892315,2475239,3427815,11049346,8036406,6133638
4908,1559655,6443289,7669807,9135603,6324076,11781190,835683,1021297,7487418,2045991,4951277,6230399,2495446,13218693,9332217,6451873,2599807,9164087,8351884,4924314,1910856,13544734,884518,8403711,1615614
4909,3386165,2518768,1816056,4737648,4983622,831715,5944112,11433316,8696863,6956281,9532785,11150622,3811042,511016,6839434,1559655,6443289,8286890,193652,124277,12291609,11041854,33449,1690388,3700753
4910,4951277,7669807,2045991,1559655,6443289,1021297,7487418,11781190,6324076,835683,9135603,6230399,13218693,2495446,9332217,6451873,2599807,9164087,4924314,1910856,8351884,13544734,884518,8403711,1615614
4911,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
