Name,Value
Profession,Student
Item 1,1559655
Item 2,6443289
Item 3,1084712
Item 4,3411845
Item 5,2275891
Item 6,6896055
Item 7,6502910
Item 8,2596677
Item 9,1024587
Item 10,11388684
Item 11,4573768
Item 12,1758811
Item 13,4116862
Item 14,5324390
Item 15,1293971
Item 16,3171362
Item 17,1163153
Item 18,1629582
Item 19,892315
Item 20,2475239
Item 21,3427815
Item 22,11049346
Item 23,8036406
Item 24,6133638
Item 25,3918124
User,4557
Gender,Male
AgeGroup,18-30
Hobbies,Outdoors
Profession,Student
Item 1,1559655
Item 2,6443289
Item 3,1084712
Item 4,3411845
Item 5,2275891
Item 6,6896055
Item 7,6502910
Item 8,2596677
Item 9,1024587
Item 10,11388684
Item 11,4573768
Item 12,1758811
Item 13,4116862
Item 14,5324390
Item 15,1293971
Item 16,3171362
Item 17,1163153
Item 18,1629582
Item 19,892315
Item 20,2475239
Item 21,3427815
Item 22,11049346
Item 23,8036406
Item 24,6133638
Item 25,3918124
User,4558
Gender,Female
AgeGroup,50+
Hobbies,Indoors
Profession,IT Professional
Item 1,11150622
Item 2,3386165
Item 3,3700753
Item 4,1816056
Item 5,4983622
Item 6,831715
Item 7,5944112
Item 8,124277
Item 9,2518768
Item 10,6956281
Item 11,11433316
Item 12,3811042
Item 13,8696863
Item 14,511016
Item 15,6839434
Item 16,1559655
Item 17,6443289
Item 18,193652
Item 19,1690388
Item 20,12291609
Item 21,11041854
Item 22,33449
Item 23,9532785
Item 24,4737648
Item 25,9710358
User,4559
Gender,Female
AgeGroup,50+
Hobbies,Outdoors
Profession,IT Professional
Item 1,10065428
Item 2,511016
Item 3,4546014
Item 4,12285424
Item 5,6839434
Item 6,1690388
Item 7,3648305
Item 8,3918124
Item 9,7023946
Item 10,12291609
Item 11,33449
Item 12,9532785
Item 13,11433316
Item 14,13644495
Item 15,10072787
Item 16,1559655
Item 17,6443289
Item 18,193652
Item 19,8286890
Item 20,124277
Item 21,3427815
Item 22,11041854
Item 23,8036406
Item 24,6133638
Item 25,4737648
User,4560
Gender,Male
AgeGroup,50+
Hobbies,Outdoors
Profession,IT Professional
Item 1,4082771
Item 2,1910856
Item 3,13544734
Item 4,5698987
Item 5,1327341
Item 6,5311947
Item 7,8232938
Item 8,6451873
Item 9,5346428
Item 10,12747133
Item 11,10986404
Item 12,2671651
Item 13,6956281
Item 14,10659884
Item 15,13012773
Item 16,1559655
Item 17,6443289
Item 18,11041854
Item 19,124277
Item 20,33449
Item 21,1021297
Item 22,511016
Item 23,1741540
Item 24,10791419
Item 25,9216587
User,4561
Gender,Female
AgeGroup,50+
Hobbies,Outdoors
Profession,IT Professional
Item 1,6839434
Item 2,12285424
Item 3,4546014
Item 4,7023946
Item 5,33449
Item 6,1690388
Item 7,3648305
Item 8,3918124
Item 9,8286890
Item 10,12291609
Item 11,11041854
Item 12,9532785
Item 13,11433316
Item 14,13644495
Item 15,10072787
Item 16,1559655
Item 17,6443289
Item 18,193652
Item 19,7136371
Item 20,124277
Item 21,3427815
Item 22,11049346
Item 23,8036406
Item 24,6133638
Item 25,511016
User,4562
Gender,Male
AgeGroup,18-30
Hobbies,Outdoors
Profession,Student
Item 1,1559655
Item 2,6443289
Item 3,1084712
Item 4,3411845
Item 5,2275891
Item 6,6896055
Item 7,6502910
Item 8,2596677
Item 9,1024587
Item 10,11388684
Item 11,4573768
Item 12,1758811
Item 13,4116862
Item 14,5324390
Item 15,1293971
Item 16,3171362
Item 17,1163153
Item 18,1629582
Item 19,892315
Item 20,2475239
Item 21,3427815
Item 22,11049346
Item 23,8036406
Item 24,6133638
Item 25,3918124
User,4563
Gender,Male
AgeGroup,30-50
Hobbies,Indoors
Profession,Contractor
Item 1,3386165
Item 2,2518768
Item 3,1816056
Item 4,3811042
Item 5,4983622
Item 6,831715
Item 7,5944112
Item 8,8696863
Item 9,9532785
Item 10,6956281
Item 11,4737648
Item 12,511016
Item 13,1690388
Item 14,6839434
Item 15,11150622
Item 16,1559655
Item 17,6443289
Item 18,8286890
Item 19,193652
Item 20,124277
Item 21,33449
Item 22,12291609
Item 23,11041854
Item 24,11433316
Item 25,3700753
User,4564
Gender,Female
AgeGroup,18-30
Hobbies,Indoors
Profession,Student
Item 1,1559655
Item 2,6443289
Item 3,7669807
Item 4,3918124
Item 5,3411845
Item 6,2275891
Item 7,6896055
Item 8,6502910
Item 9,2596677
Item 10,1024587
Item 11,11388684
Item 12,4573768
Item 13,1758811
Item 14,4116862
Item 15,5324390
Item 16,1293971
Item 17,3171362
Item 18,1163153
Item 19,1629582
Item 20,892315
Item 21,2475239
Item 22,3427815
Item 23,11049346
Item 24,8036406
Item 25,6133638
User,4565
Gender,Male
AgeGroup,30-50
Hobbies,Indoors
Profession,Contractor
Item 1,1559655
Item 2,6443289
Item 3,7669807
Item 4,9135603
Item 5,6324076
Item 6,6896055
Item 7,11388684
Item 8,2275891
Item 9,4573768
Item 10,6502910
Item 11,2596677
Item 12,1024587
Item 13,1629582
Item 14,1758811
Item 15,4116862
Item 16,5324390
Item 17,1293971
Item 18,3171362
Item 19,1163153
Item 20,892315
Item 21,2475239
Item 22,3427815
Item 23,11049346
Item 24,8036406
Item 25,6133638
User,4566
Gender,Male
AgeGroup,50+
Hobbies,Indoors
Profession,IT Professional
Item 1,6324076
Item 2,1559655
Item 3,6443289
Item 4,7669807
Item 5,9135603
Item 6,11781190
Item 7,835683
Item 8,1021297
Item 9,7487418
Item 10,2045991
Item 11,4951277
Item 12,6230399
Item 13,13218693
Item 14,2495446
Item 15,9332217
Item 16,6451873
Item 17,2599807
Item 18,9164087
Item 19,4924314
Item 20,1910856
Item 21,8351884
Item 22,13544734
Item 23,884518
Item 24,8403711
Item 25,1615614
User,4567
Gender,Male
AgeGroup,30-50
Hobbies,Indoors
Profession,Contractor
Item 1,1559655
Item 2,6443289
Item 3,7669807
Item 4,9135603
Item 5,6324076
Item 6,6896055
Item 7,11388684
Item 8,2275891
Item 9,4573768
Item 10,6502910
Item 11,2596677
Item 12,1024587
Item 13,1629582
Item 14,1758811
Item 15,4116862
Item 16,5324390
Item 17,1293971
Item 18,3171362
Item 19,1163153
Item 20,892315
Item 21,2475239
Item 22,3427815
Item 23,11049346
Item 24,8036406
Item 25,6133638
User,4568
Gender,Male
AgeGroup,18-30
Hobbies,Indoors
Profession,Student
Item 1,1559655
Item 2,6443289
Item 3,1084712
Item 4,3411845
Item 5,2275891
Item 6,6896055
Item 7,6502910
Item 8,2596677
Item 9,1024587
Item 10,11388684
Item 11,4573768
Item 12,1758811
Item 13,4116862
Item 14,5324390
Item 15,1293971
Item 16,3171362
Item 17,1163153
Item 18,1629582
Item 19,892315
Item 20,2475239
Item 21,3427815
Item 22,11049346
Item 23,8036406
Item 24,6133638
Item 25,3918124
User,4569
Gender,Male
AgeGroup,50+
Hobbies,Outdoors
Profession,IT Professional
Item 1,11150622
Item 2,2082415
Item 3,3811042
Item 4,511016
Item 5,11433316
Item 6,8696863
Item 7,6839434
Item 8,124277
Item 9,7023946
Item 10,11041854
Item 11,9532785
Item 12,4737648
Item 13,1690388
Item 14,10072787
Item 15,4546014
Item 16,1559655
Item 17,6443289
Item 18,193652
Item 19,8286890
Item 20,12291609
Item 21,3427815
Item 22,33449
Item 23,8036406
Item 24,6133638
Item 25,6956281
User,4570
Gender,Female
AgeGroup,30-50
Hobbies,Indoors
Profession,Contractor
Item 1,2518768
Item 2,4983622
Item 3,831715
Item 4,2082415
Item 5,6956281
Item 6,511016
Item 7,5944112
Item 8,11433316
Item 9,4737648
Item 10,12291609
Item 11,9532785
Item 12,11150622
Item 13,8696863
Item 14,6839434
Item 15,3811042
Item 16,1559655
Item 17,6443289
Item 18,8286890
Item 19,193652
Item 20,124277
Item 21,3427815
Item 22,11041854
Item 23,33449
Item 24,1690388
Item 25,1816056
User,4571
Gender,Female
AgeGroup,50+
Hobbies,Indoors
Profession,IT Professional
Item 1,10065428
Item 2,511016
Item 3,4546014
Item 4,12285424
Item 5,6839434
Item 6,1690388
Item 7,3648305
Item 8,3918124
Item 9,7023946
Item 10,12291609
Item 11,33449
Item 12,9532785
Item 13,11433316
Item 14,13644495
Item 15,10072787
Item 16,1559655
Item 17,6443289
Item 18,193652
Item 19,8286890
Item 20,124277
Item 21,3427815
Item 22,11041854
Item 23,8036406
Item 24,6133638
Item 25,4737648
User,4572
Gender,Female
AgeGroup,30-50
Hobbies,Indoors
Profession,Contractor
Item 1,6839434
Item 2,4546014
Item 3,10072787
Item 4,3648305
Item 5,11041854
Item 6,9532785
Item 7,13644495
Item 8,3918124
Item 9,8286890
Item 10,12291609
Item 11,124277
Item 12,33449
Item 13,12285424
Item 14,11433316
Item 15,1690388
Item 16,1559655
Item 17,6443289
Item 18,7136371
Item 19,193652
Item 20,7023946
Item 21,3427815
Item 22,11049346
Item 23,8036406
Item 24,6133638
Item 25,511016
User,4573
Gender,Female
AgeGroup,50+
Hobbies,Indoors
Profession,IT Professional
Item 1,1559655
Item 2,6443289
Item 3,7669807
Item 4,9135603
Item 5,6324076
Item 6,11781190
Item 7,835683
Item 8,1021297
Item 9,7487418
Item 10,2045991
Item 11,4951277
Item 12,6230399
Item 13,13218693
Item 14,9332217
Item 15,2495446
Item 16,6451873
Item 17,2599807
Item 18,9164087
Item 19,2596677
Item 20,5324390
Item 21,6133638
Item 22,1024587
Item 23,1293971
Item 24,3171362
Item 25,1163153
User,4574
Gender,Female
AgeGroup,18-30
Hobbies,Outdoors
Profession,Student
Item 1,1559655
Item 2,6443289
Item 3,1629582
Item 4,1084712
Item 5,3411845
Item 6,2275891
Item 7,6896055
Item 8,6502910
Item 9,2596677
Item 10,1024587
Item 11,11388684
Item 12,4573768
Item 13,1758811
Item 14,4116862
Item 15,5324390
Item 16,1293971
Item 17,3171362
Item 18,1163153
Item 19,892315
Item 20,2475239
Item 21,3427815
Item 22,11049346
Item 23,8036406
Item 24,6133638
Item 25,3918124
User,4575
Gender,Male
AgeGroup,30-50
Hobbies,Indoors
Profession,Contractor
Item 1,7778720
Item 2,835683
Item 3,5521358
Item 4,4277052
Item 5,1910856
Item 6,13544734
Item 7,9216587
Item 8,5346428
Item 9,10659884
Item 10,2671651
Item 11,5698987
Item 12,5311947
Item 13,1741540
Item 14,4082771
Item 15,13012773
Item 16,1559655
Item 17,6443289
Item 18,11041854
Item 19,6451873
Item 20,33449
Item 21,1021297
Item 22,10791419
Item 23,10986404
Item 24,8232938
Item 25,7876831
User,4576
Gender,Female
AgeGroup,18-30
Hobbies,Indoors
Profession,Student
Item 1,1559655
Item 2,6443289
Item 3,1629582
Item 4,1084712
Item 5,3411845
Item 6,2275891
Item 7,6896055
Item 8,6502910
Item 9,2596677
Item 10,1024587
Item 11,11388684
Item 12,4573768
Item 13,1758811
Item 14,4116862
Item 15,5324390
Item 16,1293971
Item 17,3171362
Item 18,1163153
Item 19,892315
Item 20,2475239
Item 21,3427815
Item 22,11049346
Item 23,8036406
Item 24,6133638
Item 25,3918124
User,4577
Gender,Male
AgeGroup,30-50
Hobbies,Indoors
Profession,Contractor
Item 1,7669807
Item 2,2045991
Item 3,1559655
Item 4,6443289
Item 5,1021297
Item 6,7487418
Item 7,11781190
Item 8,6324076
Item 9,835683
Item 10,9135603
Item 11,4951277
Item 12,6230399
Item 13,13218693
Item 14,2495446
Item 15,9332217
Item 16,6451873
Item 17,2599807
Item 18,9164087
Item 19,4924314
Item 20,1910856
Item 21,8351884
Item 22,13544734
Item 23,884518
Item 24,8403711
Item 25,1615614
User,4578
Gender,Female
AgeGroup,30-50
Hobbies,Outdoors
Profession,Contractor
Item 1,4737648
Item 2,511016
Item 3,10065428
Item 4,4546014
Item 5,6839434
Item 6,3648305
Item 7,10072787
Item 8,3918124
Item 9,33449
Item 10,124277
Item 11,11041854
Item 12,11433316
Item 13,9532785
Item 14,1690388
Item 15,13644495
Item 16,1559655
Item 17,6443289
Item 18,8286890
Item 19,193652
Item 20,7023946
Item 21,3427815
Item 22,12291609
Item 23,8036406
Item 24,6133638
Item 25,8696863
User,4579
Gender,Male
AgeGroup,18-30
Hobbies,Indoors
Profession,Student
Item 1,1559655
Item 2,6443289
Item 3,1084712
Item 4,3411845
Item 5,2275891
Item 6,6896055
Item 7,6502910
Item 8,2596677
Item 9,1024587
Item 10,11388684
Item 11,4573768
Item 12,1758811
Item 13,4116862
Item 14,5324390
Item 15,1293971
Item 16,3171362
Item 17,1163153
Item 18,1629582
Item 19,892315
Item 20,2475239
Item 21,3427815
Item 22,11049346
Item 23,8036406
Item 24,6133638
Item 25,3918124
User,4580
Gender,Female
AgeGroup,50+
Hobbies,Indoors
Profession,IT Professional
Item 1,1559655
Item 2,6443289
Item 3,1084712
Item 4,3411845
Item 5,2275891
Item 6,6896055
Item 7,6502910
Item 8,2596677
Item 9,1024587
Item 10,11388684
Item 11,4573768
Item 12,1758811
Item 13,4116862
Item 14,5324390
Item 15,1293971
Item 16,3171362
Item 17,1163153
Item 18,1629582
Item 19,892315
Item 20,2475239
Item 21,3427815
Item 22,11049346
Item 23,8036406
Item 24,6133638
Item 25,3918124
User,4581
Gender,Female
AgeGroup,18-30
Hobbies,Outdoors
Profession,Student
Item 1,6324076
Item 2,1559655
Item 3,6443289
Item 4,7669807
Item 5,9135603
Item 6,11781190
Item 7,835683
Item 8,1021297
Item 9,7487418
Item 10,2045991
Item 11,4951277
Item 12,6230399
Item 13,13218693
Item 14,2495446
Item 15,9332217
Item 16,6451873
Item 17,2599807
Item 18,9164087
Item 19,4924314
Item 20,1910856
Item 21,8351884
Item 22,13544734
Item 23,884518
Item 24,8403711
Item 25,1615614
User,4582
Gender,Female
AgeGroup,18-30
Hobbies,Outdoors
Profession,Student
Item 1,1559655
Item 2,6443289
Item 3,1629582
Item 4,7669807
Item 5,3918124
Item 6,3411845
Item 7,2275891
Item 8,6896055
Item 9,6502910
Item 10,2596677
Item 11,1024587
Item 12,11388684
Item 13,4573768
Item 14,1758811
Item 15,4116862
Item 16,5324390
Item 17,1293971
Item 18,3171362
Item 19,1163153
Item 20,892315
Item 21,2475239
Item 22,3427815
Item 23,11049346
Item 24,8036406
Item 25,6133638
User,4583
Gender,Male
AgeGroup,50+
Hobbies,Indoors
Profession,IT Professional
Item 1,3332725
Item 2,13012773
Item 3,7658608
Item 4,6451873
Item 5,5359984
Item 6,1741540
Item 7,10659884
Item 8,8696863
Item 9,5346428
Item 10,1021297
Item 11,3386165
Item 12,10791419
Item 13,2437142
Item 14,4983622
Item 15,831715
Item 16,1559655
Item 17,6443289
Item 18,11041854
Item 19,124277
Item 20,33449
Item 21,3700753
Item 22,511016
Item 23,6839434
Item 24,6956281
Item 25,4215596
User,4584
Gender,Male
AgeGroup,18-30
Hobbies,Indoors
Profession,Student
Item 1,1559655
Item 2,6443289
Item 3,1084712
Item 4,3411845
Item 5,2275891
Item 6,6896055
Item 7,6502910
Item 8,2596677
Item 9,1024587
Item 10,11388684
Item 11,4573768
Item 12,1758811
Item 13,4116862
Item 14,5324390
Item 15,1293971
Item 16,3171362
Item 17,1163153
Item 18,1629582
Item 19,892315
Item 20,2475239
Item 21,3427815
Item 22,11049346
Item 23,8036406
Item 24,6133638
Item 25,3918124
User,4585
Gender,Male
AgeGroup,18-30
Hobbies,Indoors
Profession,Student
Item 1,1559655
Item 2,6443289
Item 3,1084712
Item 4,3411845
Item 5,2275891
Item 6,6896055
Item 7,6502910
Item 8,2596677
Item 9,1024587
Item 10,11388684
Item 11,4573768
Item 12,1758811
Item 13,4116862
Item 14,5324390
Item 15,1293971
Item 16,3171362
Item 17,1163153
Item 18,1629582
Item 19,892315
Item 20,2475239
Item 21,3427815
Item 22,11049346
Item 23,8036406
Item 24,6133638
Item 25,3918124
User,4586
Gender,Female
AgeGroup,18-30
Hobbies,Indoors
Profession,Student
Item 1,2271256
Item 2,835683
Item 3,7240753
Item 4,10986404
Item 5,5521358
Item 6,13247914
Item 7,9216587
Item 8,11041854
Item 9,2671651
Item 10,1910856
Item 11,4082771
Item 12,8310025
Item 13,10659884
Item 14,8232938
Item 15,13544734
Item 16,1559655
Item 17,6443289
Item 18,10791419
Item 19,6451873
Item 20,5346428
Item 21,33449
Item 22,5311947
Item 23,13012773
Item 24,1021297
Item 25,11708663
User,4587
Gender,Female
AgeGroup,30-50
Hobbies,Outdoors
Profession,Contractor
Item 1,4737648
Item 2,511016
Item 3,10065428
Item 4,4546014
Item 5,6839434
Item 6,3648305
Item 7,10072787
Item 8,3918124
Item 9,33449
Item 10,124277
Item 11,11041854
Item 12,11433316
Item 13,9532785
Item 14,1690388
Item 15,13644495
Item 16,1559655
Item 17,6443289
Item 18,8286890
Item 19,193652
Item 20,7023946
Item 21,3427815
Item 22,12291609
Item 23,8036406
Item 24,6133638
Item 25,8696863
User,4588
Gender,Female
AgeGroup,18-30
Hobbies,Outdoors
Profession,Student
Item 1,1559655
Item 2,6443289
Item 3,7669807
Item 4,9135603
Item 5,6324076
Item 6,11781190
Item 7,835683
Item 8,1021297
Item 9,7487418
Item 10,2045991
Item 11,4951277
Item 12,6230399
Item 13,13218693
Item 14,2495446
Item 15,9332217
Item 16,6451873
Item 17,2599807
Item 18,9164087
Item 19,4924314
Item 20,1910856
Item 21,8351884
Item 22,13544734
Item 23,884518
Item 24,8403711
Item 25,1163153
User,4589
Gender,Female
AgeGroup,30-50
Hobbies,Outdoors
Profession,Contractor
Item 1,5657126
Item 2,1615614
Item 3,1006796
Item 4,4766309
Item 5,270032
Item 6,884518
Item 7,11708663
Item 8,1910856
Item 9,7240753
Item 10,13544734
Item 11,1819387
Item 12,8310025
Item 13,13012773
Item 14,6451873
Item 15,9216587
Item 16,1559655
Item 17,6443289
Item 18,11041854
Item 19,33449
Item 20,1021297
Item 21,10986404
Item 22,835683
Item 23,5311947
Item 24,2671651
Item 25,2495446
User,4590
Gender,Female
AgeGroup,18-30
Hobbies,Indoors
Profession,Student
Item 1,1559655
Item 2,6443289
Item 3,1084712
Item 4,3411845
Item 5,2275891
Item 6,6896055
Item 7,6502910
Item 8,2596677
Item 9,1024587
Item 10,11388684
Item 11,4573768
Item 12,1758811
Item 13,4116862
Item 14,5324390
Item 15,1293971
Item 16,3171362
Item 17,1163153
Item 18,1629582
Item 19,892315
Item 20,2475239
Item 21,3427815
Item 22,11049346
Item 23,8036406
Item 24,6133638
Item 25,3918124
User,4591
Gender,Male
AgeGroup,50+
Hobbies,Outdoors
Profession,IT Professional
Item 1,11150622
Item 2,2082415
Item 3,3811042
Item 4,511016
Item 5,11433316
Item 6,8696863
Item 7,6839434
Item 8,124277
Item 9,7023946
Item 10,11041854
Item 11,9532785
Item 12,4737648
Item 13,1690388
Item 14,10072787
Item 15,4546014
Item 16,1559655
Item 17,6443289
Item 18,193652
Item 19,8286890
Item 20,12291609
Item 21,3427815
Item 22,33449
Item 23,8036406
Item 24,6133638
Item 25,6956281
User,4592
Gender,Male
AgeGroup,18-30
Hobbies,Outdoors
Profession,Student
Item 1,1559655
Item 2,6443289
Item 3,1084712
Item 4,3411845
Item 5,2275891
Item 6,6896055
Item 7,6502910
Item 8,2596677
Item 9,1024587
Item 10,11388684
Item 11,4573768
Item 12,1758811
Item 13,4116862
Item 14,5324390
Item 15,1293971
Item 16,3171362
Item 17,1163153
Item 18,1629582
Item 19,892315
Item 20,2475239
Item 21,3427815
Item 22,11049346
Item 23,8036406
Item 24,6133638
Item 25,3918124
User,4593
Gender,Male
AgeGroup,30-50
Hobbies,Indoors
Profession,Contractor
Item 1,9164087
Item 2,3078963
Item 3,5657126
Item 4,9332217
Item 5,1615614
Item 6,5700259
Item 7,2495446
Item 8,884518
Item 9,835683
Item 10,1819387
Item 11,4766309
Item 12,6230399
Item 13,6451873
Item 14,9216587
Item 15,13012773
Item 16,1559655
Item 17,6443289
Item 18,11041854
Item 19,33449
Item 20,1021297
Item 21,13544734
Item 22,1910856
Item 23,10986404
Item 24,2671651
Item 25,6324076
User,4594
Gender,Male
AgeGroup,18-30
Hobbies,Indoors
Profession,Student
Item 1,1559655
Item 2,6443289
Item 3,1084712
Item 4,3411845
Item 5,2275891
Item 6,6896055
Item 7,6502910
Item 8,2596677
Item 9,1024587
Item 10,11388684
Item 11,4573768
Item 12,1758811
Item 13,4116862
Item 14,5324390
Item 15,1293971
Item 16,3171362
Item 17,1163153
Item 18,1629582
Item 19,892315
Item 20,2475239
Item 21,3427815
Item 22,11049346
Item 23,8036406
Item 24,6133638
Item 25,3918124
User,4595
Gender,Male
AgeGroup,18-30
Hobbies,Indoors
Profession,Student
Item 1,1559655
Item 2,6443289
Item 3,1084712
Item 4,3411845
Item 5,2275891
Item 6,6896055
Item 7,6502910
Item 8,2596677
Item 9,1024587
Item 10,11388684
Item 11,4573768
Item 12,1758811
Item 13,4116862
Item 14,5324390
Item 15,1293971
Item 16,3171362
Item 17,1163153
Item 18,1629582
Item 19,892315
Item 20,2475239
Item 21,3427815
Item 22,11049346
Item 23,8036406
Item 24,6133638
Item 25,3918124
User,4596
Gender,Male
AgeGroup,18-30
Hobbies,Indoors
Profession,Student
Item 1,1559655
Item 2,6443289
Item 3,1084712
Item 4,3411845
Item 5,2275891
Item 6,6896055
Item 7,6502910
Item 8,2596677
Item 9,1024587
Item 10,11388684
Item 11,4573768
Item 12,1758811
Item 13,4116862
Item 14,5324390
Item 15,1293971
Item 16,3171362
Item 17,1163153
Item 18,1629582
Item 19,892315
Item 20,2475239
Item 21,3427815
Item 22,11049346
Item 23,8036406
Item 24,6133638
Item 25,3918124
User,4597
Gender,Male
AgeGroup,30-50
Hobbies,Outdoors
Profession,Contractor
Item 1,1816056
Item 2,2518768
Item 3,831715
Item 4,2082415
Item 5,4983622
Item 6,5944112
Item 7,11150622
Item 8,124277
Item 9,1690388
Item 10,6956281
Item 11,11433316
Item 12,3811042
Item 13,8696863
Item 14,6839434
Item 15,511016
Item 16,1559655
Item 17,6443289
Item 18,193652
Item 19,8286890
Item 20,12291609
Item 21,11041854
Item 22,33449
Item 23,9532785
Item 24,4737648
Item 25,3386165
User,4598
Gender,Male
AgeGroup,50+
Hobbies,Indoors
Profession,IT Professional
Item 1,1559655
Item 2,6443289
Item 3,7669807
Item 4,6324076
Item 5,9135603
Item 6,11781190
Item 7,835683
Item 8,1021297
Item 9,7487418
Item 10,2045991
Item 11,4951277
Item 12,6230399
Item 13,13218693
Item 14,2495446
Item 15,9332217
Item 16,6451873
Item 17,2599807
Item 18,9164087
Item 19,4924314
Item 20,1910856
Item 21,8351884
Item 22,13544734
Item 23,884518
Item 24,8403711
Item 25,1615614
User,4599
Gender,Female
AgeGroup,30-50
Hobbies,Outdoors
Profession,Contractor
Item 1,6839434
Item 2,4546014
Item 3,10072787
Item 4,3648305
Item 5,11041854
Item 6,9532785
Item 7,13644495
Item 8,3918124
Item 9,8286890
Item 10,12291609
Item 11,124277
Item 12,33449
Item 13,12285424
Item 14,11433316
Item 15,1690388
