UserId,Gender,AgeGroup,Hobbies,Profession,Seasons,ListingId,PricePerDay,ReviewScore
4527,Male,50+,Indoors,IT Professional,Fall,13230663,302,8
4528,Male,50+,Outdoors,IT Professional,Summer,6247382,429,
4529,Female,50+,Outdoors,IT Professional,Spring,12830462,697,10
4530,Male,18-30,Outdoors,Student,Spring,11388684,402,
4531,Male,30-50,Outdoors,Contractor,Winter,2058459,99,10
4532,Male,18-30,Outdoors,Student,Fall,2195413,600,
4533,Male,18-30,Outdoors,Student,Spring,159602,250,9
4534,Male,18-30,Indoors,Student,Spring,4912443,175,8
4535,Female,50+,Indoors,IT Professional,Winter,2866049,225,10
4536,Male,50+,Outdoors,IT Professional,Summer,2287294,250,10
4537,Male,18-30,Indoors,Student,Fall,3798933,500,10
4538,Male,18-30,Indoors,Student,Summer,1884468,349,9
4539,Male,30-50,Outdoors,Contractor,Summer,3375874,331,9
4540,Male,18-30,Outdoors,Student,Fall,200152,110,8
4541,Female,18-30,Indoors,Student,Summer,253439,125,10
4542,Male,50+,Outdoors,IT Professional,Winter,1952828,115,9
4543,Female,30-50,Outdoors,Contractor,Winter,1160458,569,9
4544,Male,18-30,Indoors,Student,Summer,1296116,277,9
4545,Female,30-50,Outdoors,Contractor,Summer,340991,177,9
4546,Male,18-30,Outdoors,Student,Winter,1940339,389,10
4547,Male,18-30,Outdoors,Student,Fall,3378027,275,9
4548,Male,50+,Indoors,IT Professional,Summer,1146795,239,10
4549,Female,18-30,Outdoors,Student,Summer,2063832,99,10
4550,Male,30-50,Outdoors,Contractor,Summer,1211062,230,9
4551,Female,18-30,Outdoors,Student,Summer,193652,250,10
4552,Female,18-30,Indoors,Student,Fall,291948,150,9
4553,Female,30-50,Outdoors,Contractor,Summer,4255429,159,9
4554,Female,18-30,Indoors,Student,Summer,159759,175,10
4555,Male,18-30,Outdoors,Student,Winter,1730697,165,9
4556,Male,18-30,Indoors,Student,Spring,1173590,229,10
4557,Male,18-30,Outdoors,Student,Summer,1992032,175,9
4558,Female,50+,Indoors,IT Professional,Spring,1237914,451,9
4559,Female,50+,Outdoors,IT Professional,Winter,2743607,135,9
4560,Male,50+,Outdoors,IT Professional,Spring,1636964,285,9
4561,Female,50+,Outdoors,IT Professional,Fall,1258253,769,9
4562,Male,18-30,Outdoors,Student,Spring,3941279,100,10
4563,Male,30-50,Indoors,Contractor,Fall,2045991,499,10
4564,Female,18-30,Indoors,Student,Fall,3427815,199,8
4565,Male,30-50,Indoors,Contractor,Spring,2475239,195,9
4566,Male,50+,Indoors,IT Professional,Winter,147946,177,10
4567,Male,30-50,Indoors,Contractor,Spring,4277052,225,9
4568,Male,18-30,Indoors,Student,Spring,1163153,110,10
4569,Male,50+,Outdoors,IT Professional,Spring,2275891,190,
4570,Female,30-50,Indoors,Contractor,Spring,2341208,150,10
4571,Female,50+,Indoors,IT Professional,Fall,1711818,188,9
4572,Female,30-50,Indoors,Contractor,Winter,4273913,220,9
4573,Female,50+,Indoors,IT Professional,Summer,4273529,151,9
4574,Female,18-30,Outdoors,Student,Summer,4273203,849,9
4575,Male,30-50,Indoors,Contractor,Summer,11807296,805,8
4576,Female,18-30,Indoors,Student,Fall,10677941,1489,10
4577,Male,30-50,Indoors,Contractor,Summer,12484185,550,10
4578,Female,30-50,Outdoors,Contractor,Spring,12647526,1207,10
4579,Male,18-30,Indoors,Student,Spring,11657244,50,
4580,Female,50+,Indoors,IT Professional,Spring,11261486,99,
4581,Female,18-30,Outdoors,Student,Spring,3829920,255,9
4582,Female,18-30,Outdoors,Student,Fall,2584264,399,9
4583,Male,50+,Indoors,IT Professional,Summer,1338853,150,9
4584,Male,18-30,Indoors,Student,Spring,1068023,75,9
4585,Male,18-30,Indoors,Student,Winter,124277,70,9
4586,Female,18-30,Indoors,Student,Fall,1268658,119,9
4587,Female,30-50,Outdoors,Contractor,Fall,1068023,75,9
4588,Female,18-30,Outdoors,Student,Summer,193417,100,9
4589,Female,30-50,Outdoors,Contractor,Spring,3437131,79,10
4590,Female,18-30,Indoors,Student,Summer,10686338,80,10
4591,Male,50+,Outdoors,IT Professional,Summer,12521088,50,
4592,Male,18-30,Outdoors,Student,Summer,5638620,289,10
4593,Male,30-50,Indoors,Contractor,Summer,2058459,99,10
4594,Male,18-30,Indoors,Student,Spring,2195413,600,
4595,Male,18-30,Indoors,Student,Fall,159602,250,9
4596,Male,18-30,Indoors,Student,Fall,4912443,175,8
4597,Male,30-50,Outdoors,Contractor,Summer,2866049,225,10
4598,Male,50+,Indoors,IT Professional,Winter,2287294,250,10
4599,Female,30-50,Outdoors,Contractor,Summer,3798933,500,10
4600,Female,50+,Outdoors,IT Professional,Spring,1884468,349,9
4601,Male,30-50,Outdoors,Professor,Summer,3375874,331,9
4602,Female,30-50,Indoors,Professor,Spring,200152,110,8
4603,Male,50+,Outdoors,Contractor,Winter,253439,125,10
4604,Female,18-30,Outdoors,IT Professional,Summer,1952828,115,9
4605,Male,30-50,Outdoors,Professor,Winter,1160458,569,9
4606,Male,18-30,Indoors,IT Professional,Fall,1296116,277,9
4607,Male,18-30,Outdoors,IT Professional,Winter,340991,177,9
4608,Male,50+,Indoors,Contractor,Winter,1940339,389,10
4609,Male,50+,Outdoors,Contractor,Fall,3378027,275,9
4610,Male,18-30,Indoors,IT Professional,Fall,1146795,239,10
4611,Female,18-30,Indoors,IT Professional,Winter,2063832,99,10
4612,Male,18-30,Outdoors,IT Professional,Summer,1211062,230,9
4613,Female,18-30,Indoors,IT Professional,Winter,193652,250,10
4614,Male,30-50,Indoors,Professor,Fall,291948,150,9
4615,Female,50+,Indoors,Contractor,Spring,4255429,159,9
4616,Female,50+,Indoors,Contractor,Summer,159759,175,10
4617,Male,50+,Outdoors,Contractor,Winter,1730697,165,9
4618,Female,50+,Indoors,Contractor,Spring,1173590,229,10
4619,Male,50+,Outdoors,Contractor,Fall,1992032,175,9
4620,Male,30-50,Outdoors,Professor,Fall,1237914,451,9
4621,Male,18-30,Indoors,IT Professional,Winter,2743607,135,9
4622,Male,18-30,Indoors,IT Professional,Spring,1636964,285,9
4623,Female,50+,Indoors,Contractor,Fall,1258253,769,9
4624,Female,30-50,Outdoors,Professor,Summer,3941279,100,10
4625,Female,50+,Outdoors,Contractor,Fall,2045991,499,10
4626,Male,18-30,Indoors,IT Professional,Spring,3427815,199,8
4627,Female,18-30,Outdoors,IT Professional,Fall,2475239,195,9
4628,Female,30-50,Indoors,Professor,Summer,147946,177,10
4629,Female,50+,Indoors,Contractor,Fall,4277052,225,9
4630,Male,18-30,Outdoors,IT Professional,Fall,1163153,110,10
4631,Male,30-50,Outdoors,Professor,Summer,2275891,190,
4632,Male,18-30,Indoors,IT Professional,Spring,2341208,150,10
4633,Male,18-30,Outdoors,IT Professional,Spring,1711818,188,9
4634,Female,50+,Indoors,Contractor,Summer,4273913,220,9
4635,Male,30-50,Indoors,Professor,Spring,4273529,151,9
4636,Male,50+,Outdoors,Contractor,Spring,4273203,849,9
4637,Male,18-30,Indoors,IT Professional,Summer,11061673,577,9
4638,Male,30-50,Outdoors,Professor,Fall,13230663,302,8
4639,Female,30-50,Indoors,Professor,Spring,6247382,429,
4640,Male,18-30,Outdoors,IT Professional,Fall,12830462,697,10
4641,Male,18-30,Outdoors,IT Professional,Spring,11388684,402,
4642,Male,30-50,Indoors,Professor,Summer,3922437,691,10
4643,Male,18-30,Indoors,IT Professional,Winter,10677941,1489,10
4644,Male,50+,Indoors,Contractor,Spring,13565405,744,
4645,Male,18-30,Outdoors,IT Professional,Summer,11184937,80,9
4646,Female,30-50,Indoors,Professor,Winter,10029729,40,10
4647,Male,50+,Indoors,Contractor,Winter,10444660,160,10
4648,Female,30-50,Indoors,Professor,Summer,11708663,59,9
4649,Female,30-50,Outdoors,Professor,Winter,12402489,49,10
4650,Male,50+,Outdoors,Contractor,Winter,12484185,550,10
4651,Female,18-30,Outdoors,IT Professional,Fall,12647526,1207,10
4652,Female,30-50,Indoors,Professor,Summer,1378519,250,9
4653,Female,30-50,Outdoors,Professor,Fall,2195413,600,
4654,Male,18-30,Indoors,IT Professional,Fall,159602,250,9
4655,Female,18-30,Indoors,IT Professional,Fall,429555,220,9
4656,Female,30-50,Indoors,Professor,Winter,2866049,225,10
4657,Male,18-30,Indoors,IT Professional,Spring,2287294,250,10
4658,Male,50+,Outdoors,Contractor,Spring,3798933,500,10
4659,Female,18-30,Outdoors,IT Professional,Winter,1884468,349,9
4660,Male,18-30,Indoors,IT Professional,Spring,3375874,331,9
4661,Male,50+,Outdoors,Contractor,Summer,200152,110,8
4662,Female,18-30,Indoors,IT Professional,Fall,2085337,569,9
4663,Female,18-30,Outdoors,IT Professional,Winter,1952828,115,9
4664,Female,18-30,Outdoors,IT Professional,Fall,1315562,110,10
4665,Male,30-50,Outdoors,Professor,Fall,1160458,569,9
4666,Male,18-30,Indoors,IT Professional,Winter,340991,177,9
4667,Male,30-50,Indoors,Professor,Summer,4323816,450,9
4668,Female,18-30,Indoors,IT Professional,Spring,1940339,389,10
4669,Male,50+,Outdoors,Contractor,Spring,1146795,239,10
4670,Female,18-30,Outdoors,IT Professional,Winter,6290669,180,10
4671,Male,30-50,Outdoors,Professor,Winter,1211062,230,9
4672,Female,50+,Indoors,Contractor,Spring,2652336,190,10
4673,Male,18-30,Outdoors,IT Professional,Spring,193652,250,10
4674,Female,50+,Indoors,Contractor,Summer,4255429,159,9
4675,Male,30-50,Indoors,Professor,Winter,159759,175,10
4676,Male,50+,Outdoors,Contractor,Spring,3598961,350,
4677,Female,50+,Indoors,Contractor,Winter,1173590,229,10
4678,Male,18-30,Indoors,IT Professional,Summer,1992032,175,9
4679,Female,50+,Outdoors,Contractor,Spring,1237914,451,9
4680,Male,18-30,Indoors,IT Professional,Summer,3661755,389,10
4681,Male,30-50,Indoors,Professor,Summer,1636964,285,9
4682,Male,18-30,Outdoors,IT Professional,Spring,1258253,769,9
4683,Male,30-50,Indoors,Professor,Summer,3941279,100,10
4684,Male,50+,Outdoors,Contractor,Spring,2045991,499,10
4685,Female,30-50,Outdoors,Professor,Spring,3427815,199,8
4686,Male,30-50,Indoors,Professor,Summer,2475239,195,9
4687,Female,50+,Indoors,Contractor,Fall,181702,270,9
4688,Female,18-30,Outdoors,IT Professional,Fall,147946,177,10
4689,Female,50+,Outdoors,Contractor,Fall,1163153,110,10
4690,Female,50+,Outdoors,Contractor,Winter,2275891,190,
4691,Male,30-50,Outdoors,Professor,Summer,2341208,150,10
4692,Female,18-30,Indoors,IT Professional,Summer,1711818,188,9
4693,Female,18-30,Outdoors,IT Professional,Summer,4273913,220,9
4694,Male,18-30,Outdoors,IT Professional,Winter,4273529,151,9
4695,Female,50+,Outdoors,Contractor,Spring,4273203,849,9
4696,Male,50+,Outdoors,Contractor,Winter,4720733,75,
4697,Male,30-50,Indoors,Professor,Summer,10553276,56,9
4698,Male,30-50,Indoors,Professor,Winter,11994635,325,8
4699,Female,18-30,Outdoors,IT Professional,Fall,11286328,39,
4700,Male,50+,Indoors,Contractor,Spring,12639745,85,
4701,Female,18-30,Outdoors,IT Professional,Summer,11318229,66,9
4702,Female,50+,Indoors,Professor,Fall,10832088,110,10
4703,Male,30-50,Indoors,Contractor,Winter,10072787,150,9
4704,Male,18-30,Outdoors,IT Professional,Winter,10039993,209,6
4705,Female,30-50,Outdoors,Contractor,Summer,3027435,180,8
4706,Female,30-50,Outdoors,Contractor,Summer,11535812,28,
4707,Female,18-30,Outdoors,IT Professional,Spring,11142524,125,10
4708,Male,30-50,Indoors,Contractor,Spring,12255843,100,
4709,Female,30-50,Outdoors,Contractor,Spring,1966631,40,9
4710,Male,18-30,Outdoors,IT Professional,Spring,2925113,82,
4711,Male,30-50,Indoors,Contractor,Summer,10390484,79,
4712,Male,18-30,Indoors,IT Professional,Fall,10298608,209,
4713,Male,50+,Indoors,Professor,Fall,1058837,40,
4714,Female,30-50,Indoors,Contractor,Winter,11061673,577,9
4715,Male,18-30,Outdoors,IT Professional,Spring,13230663,302,8
4716,Male,50+,Indoors,Professor,Spring,4309009,449,
4717,Female,18-30,Indoors,IT Professional,Summer,12830462,697,10
4718,Male,18-30,Indoors,IT Professional,Summer,11388684,402,
4719,Female,18-30,Indoors,IT Professional,Spring,3922437,691,10
4720,Male,50+,Outdoors,Professor,Winter,10677941,1489,10
4721,Female,50+,Outdoors,Professor,Fall,12877675,704,10
4722,Female,18-30,Indoors,IT Professional,Fall,12484185,550,10
4723,Male,50+,Outdoors,Professor,Winter,11767087,99,
4724,Female,30-50,Indoors,Contractor,Spring,10364828,23,6
4725,Female,18-30,Outdoors,IT Professional,Fall,11150622,162,8
4726,Male,18-30,Indoors,IT Professional,Winter,10496885,70,7
4727,Female,30-50,Outdoors,Contractor,Summer,10759000,75,
4728,Male,18-30,Indoors,IT Professional,Spring,11033738,60,
4729,Male,30-50,Indoors,Contractor,Fall,11659446,115,
4730,Male,18-30,Outdoors,IT Professional,Fall,5328694,80,
4731,Female,30-50,Indoors,Contractor,Spring,11184937,80,9
4732,Female,18-30,Outdoors,IT Professional,Fall,10029729,40,10
4733,Male,18-30,Indoors,IT Professional,Summer,11708663,59,9
4734,Female,50+,Indoors,Professor,Winter,13445302,155,8
4735,Male,18-30,Outdoors,IT Professional,Summer,12402489,49,10
4736,Male,50+,Outdoors,Professor,Winter,11756153,129,
4737,Female,30-50,Outdoors,Contractor,Summer,12277015,245,
4738,Female,50+,Indoors,Professor,Summer,11286328,39,
4739,Male,18-30,Indoors,IT Professional,Winter,11809770,120,10
4740,Male,50+,Indoors,Professor,Winter,10832088,110,10
4741,Male,30-50,Indoors,Contractor,Summer,10074648,55,9
4742,Male,50+,Indoors,Professor,Spring,10039993,209,6
4743,Male,18-30,Indoors,IT Professional,Spring,1094198,170,9
4744,Male,30-50,Outdoors,Contractor,Spring,5152258,128,9
4745,Female,18-30,Indoors,IT Professional,Winter,11362971,100,10
4746,Female,18-30,Outdoors,IT Professional,Spring,1308927,120,10
4747,Male,50+,Outdoors,Professor,Winter,12513116,30,
4748,Female,18-30,Indoors,IT Professional,Spring,11531324,109,10
4749,Male,30-50,Indoors,Contractor,Summer,11061673,577,9
4750,Male,30-50,Outdoors,Contractor,Winter,4309009,449,
4751,Female,50+,Outdoors,Professor,Summer,13247914,604,
4752,Male,18-30,Indoors,IT Professional,Spring,12830462,697,10
4753,Male,50+,Outdoors,Professor,Spring,11388684,402,
4754,Male,50+,Indoors,Professor,Winter,11807296,805,8
4755,Male,30-50,Outdoors,Contractor,Summer,10677941,1489,10
4756,Female,18-30,Outdoors,IT Professional,Winter,12484185,550,10
4757,Male,30-50,Outdoors,Contractor,Winter,12647526,1207,10
4758,Male,30-50,Indoors,Contractor,Spring,12317466,250,
4759,Female,18-30,Outdoors,IT Professional,Fall,10546415,100,10
4760,Female,18-30,Indoors,IT Professional,Summer,11889704,65,6
4761,Female,18-30,Indoors,IT Professional,Fall,10020079,110,9
4762,Male,50+,Indoors,Professor,Summer,10410583,197,10
4763,Female,18-30,Indoors,IT Professional,Fall,11657244,50,
4764,Female,50+,Outdoors,Professor,Spring,11261486,99,
4765,Female,50+,Outdoors,Professor,Spring,2584264,399,9
4766,Female,50+,Outdoors,Professor,Fall,4830289,225,
4767,Female,30-50,Indoors,Contractor,Summer,11184937,80,9
4768,Male,50+,Indoors,Professor,Summer,10029729,40,10
4769,Male,18-30,Outdoors,IT Professional,Spring,10444660,160,10
4770,Female,18-30,Indoors,IT Professional,Fall,11708663,59,9
4771,Female,18-30,Indoors,IT Professional,Spring,2058459,99,10
4772,Male,50+,Outdoors,Professor,Winter,159602,250,9
4773,Female,18-30,Outdoors,IT Professional,Fall,4289063,65,9
4774,Male,18-30,Outdoors,IT Professional,Winter,4647196,1000,10
4775,Male,18-30,Outdoors,IT Professional,Fall,2866049,225,10
4776,Female,50+,Indoors,Professor,Summer,2287294,250,10
4777,Female,18-30,Outdoors,IT Professional,Winter,4377310,195,8
4778,Female,50+,Outdoors,Professor,Fall,1884468,349,9
4779,Male,50+,Outdoors,Professor,Winter,200152,110,8
4780,Female,30-50,Indoors,Contractor,Spring,2085337,569,9
4781,Female,50+,Outdoors,Professor,Summer,253439,125,10
4782,Female,30-50,Outdoors,Contractor,Summer,1315562,110,10
4783,Female,18-30,Indoors,IT Professional,Winter,1160458,569,9
4784,Male,18-30,Outdoors,IT Professional,Spring,1296116,277,9
4785,Female,50+,Outdoors,Professor,Fall,340991,177,9
4786,Male,30-50,Indoors,Contractor,Spring,1940339,389,10
4787,Male,30-50,Indoors,Contractor,Winter,1274092,118,10
4788,Female,30-50,Outdoors,Contractor,Fall,1146795,239,10
4789,Female,18-30,Outdoors,IT Professional,Spring,2063832,99,10
4790,Male,50+,Outdoors,Professor,Spring,1211062,230,9
4791,Male,18-30,Outdoors,IT Professional,Spring,193652,250,10
4792,Male,30-50,Outdoors,Contractor,Fall,3918124,73,
4793,Male,50+,Outdoors,Professor,Summer,220961,158,9
4794,Male,50+,Outdoors,Professor,Spring,159759,175,10
4795,Female,18-30,Indoors,IT Professional,Spring,1730697,165,9
4796,Female,50+,Outdoors,Professor,Summer,1173590,229,10
4797,Female,50+,Outdoors,Professor,Winter,1237914,451,9
4798,Male,18-30,Indoors,IT Professional,Fall,3149928,210,
4799,Female,30-50,Indoors,Contractor,Summer,1636964,285,9
4800,Female,18-30,Outdoors,IT Professional,Summer,1258253,769,9
4801,Male,18-30,Outdoors,IT Professional,Fall,3003844,130,9
4802,Male,18-30,Indoors,IT Professional,Spring,2045991,499,10
4803,Male,50+,Indoors,Contractor,Spring,274559,199,10
4804,Female,50+,Outdoors,Contractor,Spring,2475239,195,9
4805,Male,50+,Indoors,Contractor,Winter,181702,270,9
4806,Female,50+,Outdoors,Contractor,Summer,147946,177,10
4807,Male,18-30,Outdoors,IT Professional,Summer,1163153,110,10
4808,Female,18-30,Indoors,IT Professional,Fall,1293971,140,9
4809,Female,50+,Indoors,Contractor,Fall,2275891,190,
4810,Female,18-30,Indoors,IT Professional,Summer,1711818,188,9
4811,Female,50+,Indoors,Contractor,Spring,1816573,110,
4812,Male,18-30,Indoors,IT Professional,Fall,4273913,220,9
4813,Female,50+,Outdoors,Contractor,Summer,4273529,151,9
4814,Male,18-30,Outdoors,IT Professional,Winter,2599807,50,9
4815,Male,18-30,Indoors,IT Professional,Summer,12402489,49,10
4816,Female,50+,Indoors,Contractor,Winter,1338853,150,9
4817,Female,50+,Outdoors,Contractor,Fall,1068023,75,9
4818,Male,18-30,Indoors,IT Professional,Summer,124277,70,9
4819,Male,18-30,Outdoors,IT Professional,Winter,124277,70,9
4820,Female,18-30,Outdoors,IT Professional,Fall,1268658,119,9
4821,Female,18-30,Outdoors,IT Professional,Winter,11544647,127,10
4822,Male,30-50,Indoors,Professor,Fall,1058837,40,
4823,Female,50+,Indoors,Contractor,Spring,10364828,23,6
4824,Male,18-30,Indoors,IT Professional,Summer,11781190,449,
4825,Female,30-50,Indoors,Professor,Summer,11061673,577,9
4826,Male,50+,Indoors,Contractor,Summer,4309009,449,
4827,Female,18-30,Outdoors,IT Professional,Winter,12830462,697,10
4828,Male,30-50,Outdoors,Professor,Fall,13544734,503,
4829,Male,50+,Outdoors,Contractor,Fall,11388684,402,
4830,Male,18-30,Indoors,IT Professional,Winter,11807296,805,8
4831,Male,30-50,Indoors,Professor,Spring,10677941,1489,10
4832,Female,18-30,Indoors,IT Professional,Winter,12484185,550,10
4833,Female,18-30,Outdoors,IT Professional,Spring,12647526,1207,10
4834,Male,30-50,Indoors,Professor,Summer,11150622,162,8
4835,Male,18-30,Indoors,IT Professional,Winter,11184937,80,9
4836,Female,30-50,Indoors,Professor,Winter,10029729,40,10
4837,Female,30-50,Indoors,Professor,Summer,10444660,160,10
4838,Male,50+,Indoors,Contractor,Fall,11708663,59,9
4839,Male,30-50,Indoors,Professor,Winter,12402489,49,10
4840,Female,30-50,Indoors,Professor,Summer,10640252,275,
4841,Male,18-30,Outdoors,IT Professional,Spring,10496885,70,7
4842,Male,50+,Indoors,Contractor,Spring,11033738,60,
4843,Male,30-50,Outdoors,Professor,Fall,11807265,90,10
4844,Female,30-50,Indoors,Professor,Spring,2584264,399,9
4845,Male,18-30,Indoors,IT Professional,Winter,3373950,83,8
4846,Male,50+,Outdoors,Contractor,Fall,193417,100,9
4847,Male,18-30,Indoors,IT Professional,Summer,2584264,399,9
4848,Male,50+,Indoors,Contractor,Fall,3436087,95,8
4849,Female,18-30,Outdoors,IT Professional,Winter,10882960,149,8
4850,Male,50+,Outdoors,Contractor,Fall,10686338,80,10
4851,Male,18-30,Indoors,IT Professional,Spring,12758408,100,
4852,Male,18-30,Indoors,IT Professional,Winter,11061673,577,9
4853,Female,50+,Indoors,Contractor,Fall,13230663,302,8
4854,Female,30-50,Indoors,Professor,Fall,4309009,449,
4855,Male,30-50,Indoors,Professor,Summer,12830462,697,10
4856,Female,50+,Outdoors,Contractor,Summer,5404050,100,9
4857,Male,30-50,Indoors,Professor,Winter,10029729,40,10
4858,Male,18-30,Outdoors,IT Professional,Spring,10444660,160,10
4859,Male,30-50,Indoors,Professor,Fall,11708663,59,9
4860,Female,18-30,Outdoors,IT Professional,Winter,13445302,155,8
4861,Female,30-50,Indoors,Professor,Fall,12402489,49,10
4862,Female,30-50,Outdoors,Professor,Summer,11388684,402,
4863,Female,18-30,Outdoors,IT Professional,Winter,11807296,805,8
4864,Male,18-30,Indoors,IT Professional,Summer,10677941,1489,10
4865,Female,18-30,Indoors,IT Professional,Winter,12484185,550,10
4866,Male,50+,Indoors,Contractor,Summer,12647526,1207,10
4867,Female,30-50,Indoors,Professor,Fall,5638620,289,10
4868,Male,30-50,Indoors,Professor,Spring,1378519,250,9
4869,Male,30-50,Outdoors,Professor,Spring,10553276,56,9
